"","Year","Area","Street","Street.2"
"1875",2011,NA,"Wolverhampton Str. Dudley",""
"1876",2011,NA,"Worcester Str. Stourbridge",""
"1877",2011,NA,"W Ton Str. Dudley",""
"1878",2011,NA,"W Ton Str. Dudley",""
"1879",2011,"Solihull","A E Soliohull Hosp.",""
"1880",2011,NA,"Airport",""
"1881",2011,NA,"Ash Crescent Chelmsley Wood",""
"1882",2011,NA,"Assembly Rooms",""
"1883",2011,NA,"Auckland Dr.",""
"1884",2011,NA,"Auckland Dr.",""
"1885",2011,NA,"Auckland Dr.",""
"1886",2011,NA,"Auckland Dr.",""
"1887",2011,NA,"Auckland Dr. C Wood",""
"1888",2011,NA,"Auckland Dr. Chelmsley Wood Solihull",""
"1889",2011,NA,"Bham Airport",""
"1890",2011,NA,"Bham Int Train Station",""
"1891",2011,NA,"Bham International Train Station",""
"1892",2011,NA,"Birmingham Airport",""
"1893",2011,NA,"Blair Grove Chelmsley Wood Birmingham",""
"1894",2011,NA,"Brackleys Way Solihull",""
"1895",2011,NA,"Brickhill Dr",""
"1896",2011,NA,"Broad Str. OS Gatecrasher",""
"1897",2011,NA,"By St Alphedge Church Solihull",""
"1898",2011,NA,"Carpark Marston Gr. Tavern",""
"1899",2011,NA,"Chelmsley Rd Chelmsley Wood",""
"1900",2011,NA,"Chelmsley Rd Chelmsley Wood",""
"1901",2011,NA,"Church Close",""
"1902",2011,NA,"Clock Public House Clock Lan.",""
"1903",2011,NA,"Colebrook Rd.",""
"1904",2011,NA,"Colebrook Rd.",""
"1905",2011,NA,"Copt Heath Dr. Knowle",""
"1906",2011,NA,"Danford Lan.",""
"1907",2011,NA,"Dunton Hall Rd. Shirley",""
"1908",2011,NA,"Foleshill Rd. Coventry",""
"1909",2011,NA,"Forth Dr.",""
"1910",2011,NA,"Fox Hollies Rd.",""
"1911",2011,NA,"Foyer Of ETAP Hotel BHX",""
"1912",2011,NA,"Grandys Dr. Chelmsley Wood",""
"1913",2011,NA,"Gr. Lan.",""
"1914",2011,NA,"Greenwood Shopping Centre",""
"1915",2011,NA,"Greswold Hotel",""
"1916",2011,NA,"Halifax Rd.",""
"1917",2011,NA,"Helmswood Dr.",""
"1918",2011,NA,"Helmswood Dr.",""
"1919",2011,NA,"Helmswood Dr.",""
"1920",2011,NA,"High St",""
"1921",2011,NA,"High St",""
"1922",2011,NA,"High St Solihull",""
"1923",2011,NA,"High St Solihull",""
"1924",2011,NA,"High St Solihull",""
"1925",2011,NA,"High St Town Centre Solihull",""
"1926",2011,NA,"High Str.",""
"1927",2011,NA,"High Str.",""
"1928",2011,NA,"High Str.",""
"1929",2011,NA,"High Str.",""
"1930",2011,NA,"High Str.",""
"1931",2011,NA,"High Str.",""
"1932",2011,NA,"High Str.",""
"1933",2011,NA,"High Str. Solihull",""
"1934",2011,NA,"High Str. Solihull",""
"1935",2011,NA,"High Str. Solihull",""
"1936",2011,NA,"High Str. Solihull",""
"1937",2011,NA,"High Str. Solihull",""
"1938",2011,NA,"High Str. Solihull",""
"1939",2011,NA,"High Str. Solihull",""
"1940",2011,NA,"High Str. Solihull Town Centre",""
"1941",2011,NA,"High Str. Solihull West Mids",""
"1942",2011,NA,"Highfield Roa Washwood Heath Birmingham",""
"1943",2011,NA,"Hillfield Pk. Solihull",""
"1944",2011,NA,"Hobsmoat Rd. Solihull",""
"1945",2011,NA,"Hoggarts Hotel Dorridge",""
"1946",2011,NA,"Kingfisher Dr. Smithswood",""
"1947",2011,NA,"KITTS GREEN RD KITTS GREEN BHAM",""
"1948",2011,NA,"Kitts Gr. Rd.",""
"1949",2011,NA,"Laburnam Ave.",""
"1950",2011,NA,"LG Arena",""
"1951",2011,NA,"Lg Arena Nec Complex",""
"1952",2011,NA,"LG Arena NEC",""
"1953",2011,NA,"LG Arena NEC Complex",""
"1954",2011,NA,"Lode Lan.",""
"1955",2011,NA,"Lode Lan.",""
"1956",2011,NA,"Lodge Rd.",""
"1957",2011,NA,"Manor Walk Solihull",""
"1958",2011,NA,"Marlene Croft",""
"1959",2011,NA,"McDonalds",""
"1960",2011,NA,"Mill Lan.",""
"1961",2011,NA,"Mill Lan. Solihull",""
"1962",2011,NA,"Moordane Ave.",""
"1963",2011,NA,"Moorend Ave. Opposite Wiilow Ave. Solihull",""
"1964",2011,NA,"O S Avaon Croft House Wincester Dr.",""
"1965",2011,NA,"O S Departure Terminal Birmingham International Airport Solihull",""
"1966",2011,NA,"O S Grrenwood P H Helmswood Dr. Chelmsley Wood Solihull",""
"1967",2011,NA,"O S Loft Nightclub High St Solihull",""
"1968",2011,NA,"O S Mill Labe Entrance To Touchwood Shopping Centre",""
"1969",2011,NA,"O S Red Lion Earlswood",""
"1970",2011,NA,"O S Rosies High St Solihull",""
"1971",2011,NA,"O SThe Loft Solihull",""
"1972",2011,NA,"O S Coach House P H Herbert Rd. Solihull West Midlands",""
"1973",2011,NA,"O Neills Poplar Rd Solihull",""
"1974",2011,NA,"OS Assembly Rooms Poplar Rd.",""
"1975",2011,NA,"OS LG Arena NEC Complex",""
"1976",2011,NA,"OS LG Arena NEC Complex",""
"1977",2011,NA,"Outside The Clock PH Clock Lan.",""
"1978",2011,NA,"Outside White Swan Station Rd. Solihull",""
"1979",2011,NA,"Pk. In Bell Lan.",""
"1980",2011,NA,"Parkdale Rd. Sheldon",""
"1981",2011,NA,"Poplar Rd Solihull",""
"1982",2011,NA,"Poplar Rd.",""
"1983",2011,NA,"Poplar Rd.",""
"1984",2011,NA,"Poplar Rd.",""
"1985",2011,NA,"Poplar Rd.",""
"1986",2011,NA,"Poplar Rd.",""
"1987",2011,NA,"Poplar Rd.",""
"1988",2011,NA,"Poplar Rd.",""
"1989",2011,NA,"Poplar Rd.",""
"1990",2011,NA,"Poplar Rd.",""
"1991",2011,NA,"Poplar Rd.",""
"1992",2011,NA,"Poplar Rd.",""
"1993",2011,NA,"Poplar Rd.",""
"1994",2011,NA,"Poplar Rd.",""
"1995",2011,NA,"Poplar Rd.",""
"1996",2011,NA,"Poplar Rd. Solihull West Midlands",""
"1997",2011,NA,"Poplar Rd. Solihull",""
"1998",2011,NA,"Poplar Rd. Solihull",""
"1999",2011,NA,"Poplar Rd. Solihull",""
"2000",2011,NA,"Poplar Rd. Solihull",""
"2001",2011,NA,"Poplar Rd. Solihull",""
"2002",2011,NA,"Poplar Rd. Solihull",""
"2003",2011,NA,"Poplar Rd. Solihull",""
"2004",2011,NA,"Poplar Rd. Solihull",""
"2005",2011,NA,"Poplar Rd. Solihull",""
"2006",2011,NA,"Poplar Way Solihull",""
"2007",2011,NA,"Poplar Way Solihull",""
"2008",2011,NA,"Rolls Wood Dr. Solihull West Midlands",""
"2009",2011,NA,"Scolfield Rd. Kingshurst",""
"2010",2011,NA,"Solihull Station Rd.",""
"2011",2011,NA,"Solihull A E",""
"2012",2011,NA,"Solihull High Str.",""
"2013",2011,NA,"Solihull Hosp.",""
"2014",2011,NA,"Solihull Hosp.",""
"2015",2011,NA,"Solihull Moors Football Club Damson Parkway Solihull",""
"2016",2011,NA,"Solihull Town Centre",""
"2017",2011,NA,"Solihull Town Centre",""
"2018",2011,NA,"Solihull Town Centre Solihull West Midlands",""
"2019",2011,NA,"Solihull Town Centre Lode Lan.",""
"2020",2011,NA,"Solihull Town Centre Outside Kings Chip Shop",""
"2021",2011,NA,"Solihull Poplar Rd.",""
"2022",2011,NA,"Stanley Ave.",""
"2023",2011,NA,"Station Rd",""
"2024",2011,NA,"Station Rd At Herbert Rd Junction",""
"2025",2011,NA,"Station Rd With Juction Of Herbert Rd Solihull",""
"2026",2011,NA,"Station Rd.",""
"2027",2011,NA,"Station Rd.",""
"2028",2011,NA,"Station Rd. Solihull",""
"2029",2011,NA,"Station Rd. Solihull",""
"2030",2011,NA,"Station Rd. Solihull",""
"2031",2011,NA,"Station Rd. Solihull",""
"2032",2011,NA,"Station Rd. Solihull",""
"2033",2011,NA,"Station Rd. Solihull",""
"2034",2011,NA,"Station Rd. High Str. Solihull",""
"2035",2011,NA,"The Crescent",""
"2036",2011,NA,"The Vil. Hotel Shirley",""
"2037",2011,NA,"Usk Way Smithswood Solihull",""
"2038",2011,NA,"Warwick Rd Solihull",""
"2039",2011,NA,"Warwick Rd Solihull",""
"2040",2011,NA,"Warwick Rd Solihull",""
"2041",2011,NA,"Warwick Rd.",""
"2042",2011,NA,"Warwick Rd.",""
"2043",2011,NA,"Warwick Rd.",""
"2044",2011,NA,"Warwick Roadf Solihull",""
"2045",2011,NA,"Wolaston Close",""
"2046",2011,"Sandwell","Abbey Rd.",""
"2047",2011,NA,"Albright Rd. Oldbury",""
"2048",2011,NA,"Aleander Way",""
"2049",2011,NA,"Alexandra Rd. Halesowen",""
"2050",2011,NA,"Angels Nightclub West Bromwich",""
"2051",2011,NA,"Angels PH West Bromwich",""
"2052",2011,NA,"Anita Ave. Tividale",""
"2053",2011,NA,"Astel Pk. Retail Ctr.",""
"2054",2011,NA,"Aston Str. Tipton",""
"2055",2011,NA,"Atlas Grove",""
"2056",2011,NA,"Bank Str. West Bromwich",""
"2057",2011,NA,"Barker Str.",""
"2058",2011,NA,"Bearwood High St",""
"2059",2011,NA,"Bearwood Rd",""
"2060",2011,NA,"Bearwood Rd.",""
"2061",2011,NA,"Bearwood Rd. Bearwood",""
"2062",2011,NA,"Bearwood Rd. Smethwick",""
"2063",2011,NA,"Bearwood Rd. Smethwick",""
"2064",2011,NA,"Bearwood Rd. Smwthwick",""
"2065",2011,NA,"Beawood Rd.",""
"2066",2011,NA,"Beech Crescent",""
"2067",2011,NA,"Beeches Rd. West Bromwich",""
"2068",2011,NA,"Bella Pizza",""
"2069",2011,NA,"Beresford Rd Oldbury",""
"2070",2011,NA,"Beresford Rd Oldbury",""
"2071",2011,NA,"Beresford Rd Oldbury",""
"2072",2011,NA,"Billard Hall West Bromwich",""
"2073",2011,NA,"Birchfield Lan.",""
"2074",2011,NA,"Birmingham Rd. Oldbury",""
"2075",2011,NA,"Birmingham Rd. Oldbury",""
"2076",2011,NA,"Birmingham Rd. Oldbury",""
"2077",2011,NA,"BIRMINGHAM ST OLDBURY WEST MIDLANDS",""
"2078",2011,NA,"Birminham Rd. Oldbury",""
"2079",2011,NA,"Brandhall Close",""
"2080",2011,NA,"Brasshouse Lan.",""
"2081",2011,NA,"Broad Str.",""
"2082",2011,NA,"Burnttree",""
"2083",2011,NA,"Cape Hill Smethwick",""
"2084",2011,NA,"Cape Hill Smethwick",""
"2085",2011,NA,"Carters Gr. West Brom",""
"2086",2011,NA,"Carters Gr. West Bromwich",""
"2087",2011,NA,"Central Ave. Tipton",""
"2088",2011,NA,"Coop Brandall",""
"2089",2011,NA,"Dartmouth Pk.",""
"2090",2011,NA,"DEVONSHIRE ROAD SMETHWICK",""
"2091",2011,NA,"Dial Lan. West Bromwich",""
"2092",2011,NA,"Dial Lan. West Bromwich",""
"2093",2011,NA,"Duchess Parade West Bromwich",""
"2094",2011,NA,"Dudley Port",""
"2095",2011,NA,"Dudley Port Tipton",""
"2096",2011,NA,"DUDLEY PORT TIPTON",""
"2097",2011,NA,"Dudley Port Tipton",""
"2098",2011,NA,"Dudley Str.",""
"2099",2011,NA,"Dudley Str.",""
"2100",2011,NA,"Dyas Ave.",""
"2101",2011,NA,"Elgar Crescent Pensnett",""
"2102",2011,NA,"ESHER ROAD",""
"2103",2011,NA,"Fountain Lan. Oldbury",""
"2104",2011,NA,"Freet Str. Oldbury",""
"2105",2011,NA,"Freeth Str.",""
"2106",2011,NA,"Galton Bridge",""
"2107",2011,NA,"Gladstone Str. West Bromwich",""
"2108",2011,NA,"Goose PH West Bromwich",""
"2109",2011,NA,"GREAT BARR HOTEL",""
"2110",2011,NA,"Great Barr Hotel",""
"2111",2011,NA,"GREAT BARR HOTEL GREAT BARR",""
"2112",2011,NA,"GREAT BARR HOTEL GREAT BARR",""
"2113",2011,NA,"Great Bridge Str. Tipton",""
"2114",2011,NA,"Hales Lan. Smethwick",""
"2115",2011,NA,"Halesowen Rd.",""
"2116",2011,NA,"HALESOWEN ROAD CRADLEY HEATH",""
"2117",2011,NA,"Halesowen Rd. Cradley Heath",""
"2118",2011,NA,"Henley Close Tipton",""
"2119",2011,NA,"High Ave.",""
"2120",2011,NA,"High St West Brom",""
"2121",2011,NA,"High St Cradley Heath",""
"2122",2011,NA,"High Str. Great Bridge",""
"2123",2011,NA,"High Str. Smethwick",""
"2124",2011,NA,"High Str. Smethwick",""
"2125",2011,NA,"High Str. West Brom",""
"2126",2011,NA,"High Str. West Brom",""
"2127",2011,NA,"High Str. West Bromwich",""
"2128",2011,NA,"High Str. West Bromwich",""
"2129",2011,NA,"High Str. Smethwick",""
"2130",2011,NA,"High Str. Stourbridge",""
"2131",2011,NA,"High Str. Stourbridge",""
"2132",2011,NA,"High Str. Stourbridge",""
"2133",2011,NA,"High Str. West Bromwich",""
"2134",2011,NA,"High Str. West Bromwich",""
"2135",2011,NA,"High Str. West Bromwich Opposite Wilkinsons",""
"2136",2011,NA,"Holly Lan. Smethwick",""
"2137",2011,NA,"Holyhead Rd.",""
"2138",2011,NA,"Holyhead Rd. Handsworth",""
"2139",2011,NA,"Hugh Rd.",""
"2140",2011,NA,"Huntingtree Rd.",""
"2141",2011,NA,"Hydes Rd.",""
"2142",2011,NA,"Jct Jct Southbound M",""
"2143",2011,NA,"Jervoise Lan. West Brom",""
"2144",2011,NA,"Jervoise Lan. West Bromwich",""
"2145",2011,NA,"Jowitts Lan.",""
"2146",2011,NA,"Karatchi",""
"2147",2011,NA,"Kingsbury Rd. Tipton",""
"2148",2011,NA,"Lakeside Piblic Hse Carpark",""
"2149",2011,NA,"Langley Mead",""
"2150",2011,NA,"Ledgends PH Tipton",""
"2151",2011,NA,"Limes Rd.",""
"2152",2011,NA,"Lodge Rd.",""
"2153",2011,NA,"Lombard Str.",""
"2154",2011,NA,"LONDONDERRY LANE",""
"2155",2011,NA,"Long Lan. Blackheath",""
"2156",2011,NA,"Long Lan. Blackheath",""
"2157",2011,NA,"Lutley Oak Halesowen",""
"2158",2011,NA,"Market Place Wednesbury",""
"2159",2011,NA,"MARKET PLACE WEDNESBURY",""
"2160",2011,NA,"Market Place Wednesbury",""
"2161",2011,NA,"Martley Rd.",""
"2162",2011,NA,"McDonalds Wolverhampton Rd. Oldbury",""
"2163",2011,NA,"Middlemore Rd.",""
"2164",2011,NA,"Mill Gardens Smethwick",""
"2165",2011,NA,"Newbury Lan. Oldbury",""
"2166",2011,NA,"O S PIC Home Adderss",""
"2167",2011,NA,"O S Yummys Take Away Stourbridge",""
"2168",2011,NA,"Oak Rd.",""
"2169",2011,NA,"OFF Birmingham Rd. Rowley Regis",""
"2170",2011,NA,"Oldbury Rd",""
"2171",2011,NA,"Oldbury Rd",""
"2172",2011,NA,"Oldbury Rd Carpark Of Bulls Head",""
"2173",2011,NA,"Oldbury Rd.",""
"2174",2011,NA,"Outside Goose Public House",""
"2175",2011,NA,"Outside Home Address",""
"2176",2011,NA,"Outside The Bulls Head PH",""
"2177",2011,NA,"PARK CRECENT WEST BROM",""
"2178",2011,NA,"Pk. Rd. Smethwick",""
"2179",2011,NA,"Piddock Rd. Police Station",""
"2180",2011,NA,"Portland Rd Warley",""
"2181",2011,NA,"Potters Lan.",""
"2182",2011,NA,"Pound Rd.",""
"2183",2011,NA,"Radford Close",""
"2184",2011,NA,"Redwood Rd.",""
"2185",2011,NA,"Regent Court",""
"2186",2011,NA,"Resovoir Rd. Oldbury",""
"2187",2011,NA,"Ruskin Str. West Brom",""
"2188",2011,NA,"Russells Hall Hospiatl",""
"2189",2011,NA,"SAINTS WAY WEST BROMWICH",""
"2190",2011,NA,"Sandwell Hosp.",""
"2191",2011,NA,"Sandwell Hosp. A And E",""
"2192",2011,NA,"Shaftsbury Str.",""
"2193",2011,NA,"Silverlands Ave.",""
"2194",2011,NA,"Smethwick Front Office",""
"2195",2011,NA,"Smethwick High Str.",""
"2196",2011,NA,"Smethwick High Str. Outside Red Cow",""
"2197",2011,NA,"St Andrews Church",""
"2198",2011,NA,"St Michaels Str.",""
"2199",2011,NA,"St Michaels Str. West Brom",""
"2200",2011,NA,"St Micheals Square",""
"2201",2011,NA,"St Micheals Str. West Bromwich",""
"2202",2011,NA,"Suffrage Str. Smethwick",""
"2203",2011,NA,"Sycamore Rd. Smethwick",""
"2204",2011,NA,"Tanemouth Railway Station",""
"2205",2011,NA,"Tanhouse Ave. West Bromwich",""
"2206",2011,NA,"THE GOOSE PUBLIC HOUSE HIGH STREET",""
"2207",2011,NA,"THE GOOSE PUBLIC HOUSE WEST BROMWICH",""
"2208",2011,NA,"Thimbermill Recreation Ground",""
"2209",2011,NA,"Thimblemill Rd.",""
"2210",2011,NA,"Three Shires Oak Rd. Smethwick",""
"2211",2011,NA,"Tichbourne Place Dudley",""
"2212",2011,NA,"Titford Rd. Oldbury",""
"2213",2011,NA,"Tollgate",""
"2214",2011,NA,"TOLLGATE SHOPPING CENTRE",""
"2215",2011,NA,"TOLLHOUSE WAY SMETHWICK",""
"2216",2011,NA,"Tram Lines West Bromwich",""
"2217",2011,NA,"Vicarage Str. Langley",""
"2218",2011,NA,"Victoria Pk. Rd. Smethwick",""
"2219",2011,NA,"Warley Mags Court Oldbury Ringway",""
"2220",2011,NA,"Waterfall Lan. Cradley Heath",""
"2221",2011,NA,"Waterfall Lan. Cradley Heath",""
"2222",2011,NA,"Waterfall Lan. Cradley Heath",""
"2223",2011,NA,"Watton Str. West Bromwich",""
"2224",2011,NA,"West Bromwich",""
"2225",2011,NA,"West Bromwich Bus Station",""
"2226",2011,NA,"West Bromwich Front Office",""
"2227",2011,NA,"West Bromwich High Str.",""
"2228",2011,NA,"White Rd.",""
"2229",2011,NA,"Windmill Lan.",""
"2230",2011,NA,"Windmill Lan.",""
"2231",2011,NA,"Windmill Lan.",""
"2232",2011,NA,"Wolverhampton Rd.",""
"2233",2011,NA,"Wolverhampton Rd.",""
"2234",2011,NA,"Wolverhampton Rd. Oldbury",""
"2235",2011,NA,"Woodland Dr. Smethwick",""
"2236",2011,NA,"Woodland Str.",""
"2237",2011,NA,"York Rd.",""
"2238",2011,"Walsall","Aberwell Str. Walsall",""
"2239",2011,NA,"Ablewell St",""
"2240",2011,NA,"Ablewell St Walsall",""
"2241",2011,NA,"Ablewell Str.",""
"2242",2011,NA,"Ablewell Str.",""
"2243",2011,NA,"Ablewell Str. Walsall",""
"2244",2011,NA,"Arundel Str. Caldmore Walsall",""
"2245",2011,NA,"ASDA DARLASTON",""
"2246",2011,NA,"ASDA DARLASTON",""
"2247",2011,NA,"ASDA Cape Hill",""
"2248",2011,NA,"ASDA DARLASTON",""
"2249",2011,NA,"Atlee Rd. Bentley Willenhall",""
"2250",2011,NA,"Aukland Rd.",""
"2251",2011,NA,"Barnes Lan.",""
"2252",2011,NA,"Barr Common Rd Streetly",""
"2253",2011,NA,"Bassano Rd Black Heath",""
"2254",2011,NA,"Bath Str. Caldmore Walsall",""
"2255",2011,NA,"Bescot Crescet Away Turnstile Walsall",""
"2256",2011,NA,"Bilston Str.",""
"2257",2011,NA,"Birchills St",""
"2258",2011,NA,"Birchills St",""
"2259",2011,NA,"Birchills St Walsall",""
"2260",2011,NA,"Birmingham Rd",""
"2261",2011,NA,"Birmingham Rd.",""
"2262",2011,NA,"Black Lake West Bromwich",""
"2263",2011,NA,"Bloxwich High Str.",""
"2264",2011,NA,"Bloxwich High Str.",""
"2265",2011,NA,"Bloxwich Police Stastion",""
"2266",2011,NA,"Bloxwich Police Station",""
"2267",2011,NA,"Bradfor Str.",""
"2268",2011,NA,"Bradford Place",""
"2269",2011,NA,"Bradford Place",""
"2270",2011,NA,"Bradford Place",""
"2271",2011,NA,"Bradford Place",""
"2272",2011,NA,"Bradford Place",""
"2273",2011,NA,"Bradford Place",""
"2274",2011,NA,"Bradford Place Walsall",""
"2275",2011,NA,"Bradford Place Walsall",""
"2276",2011,NA,"Bradford Place Walsall",""
"2277",2011,NA,"Bradford Place Walsall",""
"2278",2011,NA,"Bradford St Walsall",""
"2279",2011,NA,"Bradford St Walsall",""
"2280",2011,NA,"Bradford Str.",""
"2281",2011,NA,"Bradford Str. Walsall",""
"2282",2011,NA,"Brdge St Walsall",""
"2283",2011,NA,"Bridge St",""
"2284",2011,NA,"Bridge St",""
"2285",2011,NA,"Bridge St",""
"2286",2011,NA,"Bridge St",""
"2287",2011,NA,"Bridge St",""
"2288",2011,NA,"Bridge St",""
"2289",2011,NA,"Bridge St",""
"2290",2011,NA,"Bridge St",""
"2291",2011,NA,"Bridge St",""
"2292",2011,NA,"Bridge St Walsall",""
"2293",2011,NA,"Bridge St Walsall",""
"2294",2011,NA,"Bridge St Walsall",""
"2295",2011,NA,"Bridge St Walsall",""
"2296",2011,NA,"Bridge St Walsall",""
"2297",2011,NA,"Bridge St Walsall",""
"2298",2011,NA,"Bridge St Walsall",""
"2299",2011,NA,"Bridge St Walsall",""
"2300",2011,NA,"Bridge St Walsall",""
"2301",2011,NA,"Bridge St Walsall",""
"2302",2011,NA,"Bridge St Walsall",""
"2303",2011,NA,"Bridge St Walsall",""
"2304",2011,NA,"Bridge St Walsall",""
"2305",2011,NA,"Bridge Str.",""
"2306",2011,NA,"Bridge Str.",""
"2307",2011,NA,"Bridge Str.",""
"2308",2011,NA,"Bridge Str.",""
"2309",2011,NA,"Bridge Str.",""
"2310",2011,NA,"Bridge Str.",""
"2311",2011,NA,"Bridge Str.",""
"2312",2011,NA,"Bridge Str.",""
"2313",2011,NA,"Bridge Str.",""
"2314",2011,NA,"Bridge Str.",""
"2315",2011,NA,"Bridge Str.",""
"2316",2011,NA,"Bridge Str.",""
"2317",2011,NA,"Bridge Str.",""
"2318",2011,NA,"Bridge Str.",""
"2319",2011,NA,"Bridge Str.",""
"2320",2011,NA,"Bridge Str.",""
"2321",2011,NA,"Bridge Str.",""
"2322",2011,NA,"Bridge Str.",""
"2323",2011,NA,"Bridge Str.",""
"2324",2011,NA,"Bridge Str. Town Centre Walsall",""
"2325",2011,NA,"Bridge Str. Town Centre Walsall",""
"2326",2011,NA,"Bridge Str. Town Centre Walsall",""
"2327",2011,NA,"Bridge Str. Town Centre Walsall",""
"2328",2011,NA,"Bridge Str. Town Centre Walsall",""
"2329",2011,NA,"Bridge Str. Town Centre Walsall",""
"2330",2011,NA,"Bridge Str. Town Centre Walsall",""
"2331",2011,NA,"Bridge Str. Walsall",""
"2332",2011,NA,"Bridge Str. Walsall",""
"2333",2011,NA,"Bridge Str. Walsall",""
"2334",2011,NA,"Bridge Str. Walsall",""
"2335",2011,NA,"Bridge Str. Walsall",""
"2336",2011,NA,"Bridge Str. Walsall",""
"2337",2011,NA,"Bridge Str. Walsall",""
"2338",2011,NA,"Bridge Str. Walsall",""
"2339",2011,NA,"Bridge Str. Walsall",""
"2340",2011,NA,"Bridge Str. West",""
"2341",2011,NA,"Bridge Str. Walsall",""
"2342",2011,NA,"Bridge Str. Walsall",""
"2343",2011,NA,"Bridge Str. Walsall",""
"2344",2011,NA,"Bridge Str. Walsall",""
"2345",2011,NA,"Bridge Str. Walsall",""
"2346",2011,NA,"Bridge Str. Walsall",""
"2347",2011,NA,"Bridge Str. Walsall",""
"2348",2011,NA,"Bridge Str. Walsall",""
"2349",2011,NA,"Bridge Str. Walsall",""
"2350",2011,NA,"Bridge Str. Walsall",""
"2351",2011,NA,"Bridge Str. Walsall",""
"2352",2011,NA,"Bridge Str. Walsall",""
"2353",2011,NA,"Bridge Str. Walsall",""
"2354",2011,NA,"Bridge Str. Walsall",""
"2355",2011,NA,"Bridge Str. Walsall",""
"2356",2011,NA,"Bridge Str. Walsall",""
"2357",2011,NA,"Bridge Str. Walsall",""
"2358",2011,NA,"Bridge Str. Walsall",""
"2359",2011,NA,"Bridge Str. Walsall",""
"2360",2011,NA,"Bridge Str. Walsall",""
"2361",2011,NA,"Bridge Str. Walsall",""
"2362",2011,NA,"Bridge Str. Walsall",""
"2363",2011,NA,"Bridge Str. Walsall",""
"2364",2011,NA,"Brige St Walsall",""
"2365",2011,NA,"British Oak Public House High Rd. Willenhall",""
"2366",2011,NA,"Broad Lan. Gardens",""
"2367",2011,NA,"BROAD LANE GARDENS BLOXWICH",""
"2368",2011,NA,"Broadway West",""
"2369",2011,NA,"Brook Lan. Walsall Wood",""
"2370",2011,NA,"Bus Station Halesowen Str.",""
"2371",2011,NA,"Butts Str. The Butts Walsall",""
"2372",2011,NA,"Byland Way Mosseley",""
"2373",2011,NA,"Caldmore Rd.",""
"2374",2011,NA,"Castle Str. Dudley",""
"2375",2011,NA,"Cecil Str.",""
"2376",2011,NA,"Chester Rd. Stonnall Walsall",""
"2377",2011,NA,"Church Rd. Pelsall Walsall",""
"2378",2011,NA,"Church Str. Bilston",""
"2379",2011,NA,"Community Landing Outside The PIC S Flat",""
"2380",2011,NA,"Cradley High Str.",""
"2381",2011,NA,"Crankhall Lan.",""
"2382",2011,NA,"Dangerfield Lan. Darlaston",""
"2383",2011,NA,"Darwall Str. Walsall",""
"2384",2011,NA,"Darwell St Walsall",""
"2385",2011,NA,"Darwell Str.",""
"2386",2011,NA,"Davy Rd.",""
"2387",2011,NA,"Dudley Rd. East",""
"2388",2011,NA,"Elma Gr. Rd.",""
"2389",2011,NA,"Emsworth Crescent Pendefors Wolverhampton",""
"2390",2011,NA,"Erdington High Str.",""
"2391",2011,NA,"Erdington High Str.",""
"2392",2011,NA,"Evesham Cr",""
"2393",2011,NA,"Fletcher Rd.",""
"2394",2011,NA,"FORRESTER STREET",""
"2395",2011,NA,"Forrester Str.",""
"2396",2011,NA,"Forrester Str.",""
"2397",2011,NA,"Franchise Str. Darlaston",""
"2398",2011,NA,"Frank Rd. Smethwick",""
"2399",2011,NA,"Freer St Walsall",""
"2400",2011,NA,"Freer Str.",""
"2401",2011,NA,"Freer Str. Walsall",""
"2402",2011,NA,"Freer Str. Walsall",""
"2403",2011,NA,"Freer Str. Walsall",""
"2404",2011,NA,"Friary Crescent Rushall Walsall",""
"2405",2011,NA,"FRYING PAN PUB WILLENHALL STREET DARLSATON",""
"2406",2011,NA,"FRYING PAN PUB WILLENHALL STREET DARLSATON",""
"2407",2011,NA,"George St Walsall",""
"2408",2011,NA,"Goddall St Walsall",""
"2409",2011,NA,"Goscote Lan.",""
"2410",2011,NA,"Gosgote Lan. Walsall",""
"2411",2011,NA,"Gr. Lan.",""
"2412",2011,NA,"Gr. Lan.",""
"2413",2011,NA,"Gr. Lan.",""
"2414",2011,NA,"Gr. Lan.",""
"2415",2011,NA,"Gr. Lan. Walsall",""
"2416",2011,NA,"Gr. Lan. Walsall",""
"2417",2011,NA,"Gr. Lan. Walsall",""
"2418",2011,NA,"Halesowen Tc",""
"2419",2011,NA,"Harden Rd.",""
"2420",2011,NA,"Hatherton Rd Walsall",""
"2421",2011,NA,"Herbert Pk. Rd. Darlaston",""
"2422",2011,NA,"Hewitt St",""
